,Date,Adj Close,daily_return
0,2017-01-03,11.75,
1,2017-01-04,11.84000015258789,0.00765958745428863
2,2017-01-05,11.720000267028807,-0.01013512533890093
3,2017-01-06,12.039999961853027,0.027303727605233696
4,2017-01-09,12.09000015258789,0.004152839775189543
5,2017-01-10,11.779999732971193,-0.025641060025159867
6,2017-01-11,12.039999961853027,0.02207132723051908
7,2017-01-12,11.510000228881836,-0.04401991151581541
8,2017-01-13,11.390000343322756,-0.010425706617969157
9,2017-01-17,11.109999656677246,-0.024583027059314918
10,2017-01-18,11.520000457763672,0.03690376361443093
11,2017-01-19,11.25,-0.023437538805105684
12,2017-01-20,11.15999984741211,-0.0080000135633681
13,2017-01-23,11.109999656677246,-0.004480303890546877
14,2017-01-24,11.199999809265137,0.008100824065624401
15,2017-01-25,10.899999618530273,-0.02678573177177113
16,2017-01-26,10.890000343322754,-0.0009173647300427801
17,2017-01-27,10.800000190734863,-0.008264476561111844
18,2017-01-30,11.029999732971193,0.02129625353466591
19,2017-01-31,11.0,-0.0027198307975944136
20,2017-02-01,11.100000381469727,0.009090943769975102
21,2017-02-02,11.140000343322754,0.0036036000430956783
22,2017-02-03,11.09000015258789,-0.004488347324408615
23,2017-02-06,11.260000228881836,0.01532913200675434
24,2017-02-07,11.260000228881836,0.0
25,2017-02-08,10.920000076293944,-0.030195394820312194
26,2017-02-09,10.880000114440918,-0.0036630001440989273
27,2017-02-10,11.130000114440918,0.022977940934777896
28,2017-02-13,10.90999984741211,-0.019766420913452043
29,2017-02-14,10.90999984741211,0.0
30,2017-02-15,11.0600004196167,0.013748906902154578
31,2017-02-16,11.199999809265137,0.012658172182355987
32,2017-02-17,11.170000076293944,-0.002678547632329109
33,2017-02-21,11.25,0.00716203430256379
34,2017-02-22,11.289999961853027,0.003555552164713483
35,2017-02-23,11.15999984741211,-0.011514624878668387
36,2017-02-24,11.4399995803833,0.025089582150497947
37,2017-02-27,11.289999961853027,-0.013111855247572302
38,2017-02-28,11.100000381469727,-0.016829015148385862
39,2017-03-01,10.859999656677246,-0.02162168617517668
40,2017-03-02,10.90999984741211,0.004604069273991263
41,2017-03-03,10.890000343322754,-0.0018331351392364414
42,2017-03-06,10.619999885559082,-0.024793429683335425
43,2017-03-07,10.34000015258789,-0.02636532353940335
44,2017-03-08,10.119999885559082,-0.021276621255537087
45,2017-03-09,10.199999809265137,0.007905130890387913
46,2017-03-10,10.25,0.00490197957547478
47,2017-03-13,10.529999732971193,0.027317047119140847
48,2017-03-14,10.550000190734863,0.001899378753168035
49,2017-03-15,10.619999885559082,0.006635042043477314
50,2017-03-16,10.380000114440918,-0.022598848748059952
51,2017-03-17,10.829999923706056,0.04335258230287376
52,2017-03-20,10.390000343322754,-0.0406278470436714
53,2017-03-21,10.15999984741211,-0.02213671687301311
54,2017-03-22,10.15999984741211,0.0
55,2017-03-23,10.369999885559082,0.020669295403627608
56,2017-03-24,10.449999809265137,0.00771455396228693
57,2017-03-27,10.489999771118164,0.003827747615608778
58,2017-03-28,10.5,0.0009533106863710561
59,2017-03-29,10.399999618530273,-0.009523845854259694
60,2017-03-30,10.93000030517578,0.05096160635440539
61,2017-03-31,10.630000114440918,-0.027447409181937558
62,2017-04-03,10.720000267028807,0.008466618214389543
63,2017-04-04,10.770000457763672,0.004664196780726604
64,2017-04-05,10.470000267028807,-0.027855169729227525
65,2017-04-06,10.380000114440918,-0.00859600289326723
66,2017-04-07,10.5600004196167,0.01734106967160431
67,2017-04-10,9.949999809265137,-0.05776520701821186
68,2017-04-11,9.880000114440918,-0.007035145343323279
69,2017-04-12,9.779999732971193,-0.010121495982936437
70,2017-04-13,10.050000190734863,0.027607409523072057
71,2017-04-17,10.18000030517578,0.012935334524746043
72,2017-04-18,9.949999809265137,-0.02259336827266145
73,2017-04-19,10.0600004196167,0.011055337935698573
74,2017-04-20,10.0600004196167,0.0
75,2017-04-21,10.109999656677246,0.004970102880219596
76,2017-04-24,10.0600004196167,-0.004945523121509199
77,2017-04-25,10.170000076293944,0.010934359054572962
78,2017-04-26,10.020000457763672,-0.014749224916911998
79,2017-04-27,10.050000190734863,0.002993985189686077
80,2017-04-28,9.979999542236328,-0.006965238524380246
81,2017-05-01,9.989999771118164,0.00100202698802887
82,2017-05-02,9.960000038146973,-0.003002976342194041
83,2017-05-03,9.970000267028807,0.00100403904051527
84,2017-05-04,9.970000267028807,0.0
85,2017-05-05,9.779999732971193,-0.019057224570590336
86,2017-05-08,9.800000190734863,0.0020450366369890727
87,2017-05-09,9.84000015258789,0.0040816286810732025
88,2017-05-10,9.789999961853027,-0.005081320117836907
89,2017-05-11,9.600000381469727,-0.019407515947256204
90,2017-05-12,9.59000015258789,-0.0010416904671315397
91,2017-05-15,9.649999618530273,0.0062564614168636465
92,2017-05-16,9.649999618530273,0.0
93,2017-05-17,9.510000228881836,-0.01450770934535639
94,2017-05-18,8.149999618530272,-0.14300742141112122
