,Date,Adj Close,daily_return
0,2017-01-03,13.300026893615724,
1,2017-01-04,13.362972259521484,0.0047327247086976785
2,2017-01-05,13.374682426452635,0.0008763145431816
3,2017-01-06,13.31027126312256,-0.00481590226042905
4,2017-01-09,13.253185272216795,-0.004288867580327094
5,2017-01-10,13.185850143432615,-0.0050806751283660745
6,2017-01-11,13.177068710327148,-0.0006659739804369957
7,2017-01-12,13.099485397338867,-0.0058877520254164714
8,2017-01-13,13.106806755065918,0.0005589042244773523
9,2017-01-17,13.212197303771973,0.008040902004244455
10,2017-01-18,13.223909378051758,0.0008864592323671873
11,2017-01-19,13.228300094604492,0.0003320286329262512
12,2017-01-20,13.276603698730467,0.0036515352524906226
13,2017-01-23,13.351261138916016,0.005623233311745857
14,2017-01-24,13.386390686035154,0.002631178190106942
15,2017-01-25,13.336621284484865,-0.0037179104298972203
16,2017-01-26,13.266356468200685,-0.0052685620132231215
17,2017-01-27,13.178531646728516,-0.006620116207693094
18,2017-01-30,13.275140762329102,0.007330795128800859
19,2017-01-31,13.349793434143065,0.005623493803230018
20,2017-02-01,13.234156608581545,-0.008662068528024536
21,2017-02-02,13.405418395996096,0.012940891700155444
22,2017-02-03,13.425911903381348,0.0015287480614087912
23,2017-02-06,13.346868515014648,-0.005887375765276093
24,2017-02-07,13.551799774169922,0.015354257736541975
25,2017-02-08,13.581073760986328,0.002160154909623291
26,2017-02-09,13.639625549316404,0.004311278280387132
27,2017-02-10,13.6952543258667,0.0040784680157941455
28,2017-02-13,13.685004234313965,-0.0007484411248482871
29,2017-02-14,13.623523712158205,-0.004492546812780884
30,2017-02-15,13.58693027496338,-0.002686047895388955
31,2017-02-16,13.769902229309082,0.013466761854431741
32,2017-02-17,13.756731986999512,-0.0009564514032305292
33,2017-02-21,13.843093872070312,0.006277790768360879
34,2017-02-22,13.797718048095705,-0.003277867245136345
35,2017-02-23,13.850411415100098,0.0038189914318234037
36,2017-02-24,13.87529754638672,0.0017967792104349734
37,2017-02-27,13.655725479125975,-0.015824674499893887
38,2017-02-28,13.67768669128418,0.0016082054513892885
39,2017-03-01,13.654264450073242,-0.0017124417117890813
40,2017-03-02,13.850411415100098,0.01436525312250003
41,2017-03-03,13.892863273620605,0.0030650250919064263
42,2017-03-06,13.822599411010742,-0.005057550860899762
43,2017-03-07,13.793325424194336,-0.002117835144168856
44,2017-03-08,13.81235122680664,0.0013793484911863716
45,2017-03-09,13.84602165222168,0.0024377041143939238
46,2017-03-10,13.952064514160154,0.007658724260442006
47,2017-03-13,13.949117660522461,-0.00021121273018076536
48,2017-03-14,13.940281867980955,-0.0006334302108951251
49,2017-03-15,14.15825653076172,0.015636316743453005
50,2017-03-16,14.199499130249025,0.0029129716217315416
51,2017-03-17,14.078727722167967,-0.008505328742461127
52,2017-03-20,14.16120719909668,0.005858446768513215
53,2017-03-21,14.224538803100586,0.004472189631399948
54,2017-03-22,14.283449172973633,0.00414146080154154
55,2017-03-23,14.239264488220215,-0.003093418418642302
56,2017-03-24,14.280502319335938,0.002896064691391809
57,2017-03-27,14.320272445678713,0.002784924889436491
58,2017-03-28,14.311431884765625,-0.0006173458603264682
59,2017-03-29,14.299650192260742,-0.0008232364587797969
60,2017-03-30,14.336471557617188,0.0025749836437518607
61,2017-03-31,14.421894073486328,0.005958405841063108
62,2017-04-03,14.346781730651855,-0.005208216233716589
63,2017-04-04,14.36740016937256,0.0014371473064689333
64,2017-04-05,14.274613380432127,-0.006458147462073849
65,2017-04-06,14.174460411071776,-0.00701615985604509
66,2017-04-07,14.220120429992676,0.0032212879782875787
67,2017-04-10,14.299650192260742,0.005592762920651806
68,2017-04-11,14.304068565368652,0.0003089846988215683
69,2017-04-12,14.32763385772705,0.0016474538171225015
70,2017-04-13,14.3173246383667,-0.000719533976281217
71,2017-04-17,14.455771446228027,0.009669879768621437
72,2017-04-18,14.563283920288086,0.007437339090478724
73,2017-04-19,14.495534896850586,-0.004652043028778641
74,2017-04-20,14.446932792663574,-0.003352901740629855
75,2017-04-21,14.42926025390625,-0.0012232727189191994
76,2017-04-24,14.470499992370605,0.002858063250553045
77,2017-04-25,14.494063377380373,0.0016283739347078274
78,2017-04-26,13.694321632385256,-0.0551771938739557
79,2017-04-27,13.575021743774414,-0.008711631858325353
80,2017-04-28,13.498435974121096,-0.005641668285978341
81,2017-05-01,13.385027885437012,-0.008401572515623791
82,2017-05-02,13.289294242858887,-0.0071522930992383715
83,2017-05-03,13.377666473388672,0.006649881394361623
84,2017-05-04,13.433629035949707,0.004183282837283864
85,2017-05-05,13.433629035949707,0.0
86,2017-05-08,13.414484977722168,-0.0014250846272669815
87,2017-05-09,13.330531120300293,-0.006258448055314836
88,2017-05-10,13.324639320373535,-0.00044197788322064563
89,2017-05-11,13.387974739074707,0.004753255767631304
90,2017-05-12,13.306968688964846,-0.0060506575257744935
91,2017-05-15,13.4159574508667,0.008190352322105854
92,2017-05-16,13.398282051086426,-0.0013174907452566664
93,2017-05-17,13.3025484085083,-0.007145217738595222
94,2017-05-18,13.318751335144045,0.001218031773925432
95,2017-05-19,13.390917778015135,0.005418409057661888
96,2017-05-22,13.471921920776367,0.006049185283940828
97,2017-05-23,13.535256385803224,0.004701219721974681
98,2017-05-24,13.738503456115724,0.015016122673943588
99,2017-05-25,13.741448402404785,0.0002143571385679888
100,2017-05-26,13.763544082641602,0.001607958607402038
101,2017-05-30,13.636880874633787,-0.009202804688042576
102,2017-05-31,13.669283866882324,0.0023761293030586388
103,2017-06-01,13.68695831298828,0.0012930045405505908
104,2017-06-02,13.673700332641602,-0.0009686579036407572
105,2017-06-05,13.679591178894045,0.0004308158076553603
106,2017-06-06,13.592694282531738,-0.006352302143091682
107,2017-06-07,13.770906448364258,0.01311087869176486
108,2017-06-08,13.564708709716795,-0.014973432534788222
109,2017-06-09,13.461612701416016,-0.007600311256734105
110,2017-06-12,13.734344482421875,0.020259963427500027
111,2017-06-13,13.771401405334473,0.002698120974031548
112,2017-06-14,13.894424438476562,0.00893322542282693
113,2017-06-15,13.900355339050293,0.0004268547142771695
114,2017-06-16,13.823278427124025,-0.005544959826295659
115,2017-06-19,14.159743309020994,0.024340454666438527
116,2017-06-20,14.238303184509276,0.005548114381298985
117,2017-06-21,14.19680118560791,-0.002914813539475536
118,2017-06-22,13.680985450744627,-0.03633323648894893
119,2017-06-23,13.771401405334473,0.006608877329441487
120,2017-06-26,13.7728853225708,0.00010775353884850958
121,2017-06-27,13.58167552947998,-0.013883059984349688
122,2017-06-28,13.669123649597168,0.006438684235047011
123,2017-06-29,13.47347354888916,-0.014313287795430396
124,2017-06-30,13.504599571228027,0.002310170590080096
125,2017-07-03,13.562405586242676,0.00428046864401721
126,2017-07-05,13.305977821350098,-0.018907247926038373
127,2017-07-06,13.20222282409668,-0.007797622891489997
128,2017-07-07,13.230387687683105,0.002133342541001504
129,2017-07-10,13.222975730895994,-0.0005602221916755079
130,2017-07-11,13.151827812194824,-0.0053806283962943855
131,2017-07-12,13.233351707458494,0.006198674163607754
132,2017-07-13,13.25854778289795,0.0019039829059521731
133,2017-07-14,13.38750171661377,0.009726097897550856
134,2017-07-17,13.381573677062988,-0.00044280401797625046
135,2017-07-18,13.483847618103027,0.007642893392676653
136,2017-07-19,13.54758358001709,0.00472683789666184
137,2017-07-20,13.526834487915039,-0.0015315714407295733
138,2017-07-21,13.544617652893065,0.0013146582812049168
139,2017-07-24,13.562405586242676,0.0013132842731675698
140,2017-07-25,13.620209693908693,0.004262083691454643
141,2017-07-26,13.658750534057615,0.002829680380483257
142,2017-07-27,13.640963554382324,-0.0013022406135129172
143,2017-07-28,13.464576721191404,-0.012930672564860912
144,2017-07-31,13.51201057434082,0.0035228625549559296
145,2017-08-01,13.495706558227539,-0.0012066313909080415
146,2017-08-02,13.48681354522705,-0.0006589512718077063
147,2017-08-03,13.467541694641113,-0.0014289402401324036
148,2017-08-04,13.43789768218994,-0.0022011450287894307
149,2017-08-07,13.497187614440918,0.004412143450798878
150,2017-08-08,13.386019706726074,-0.008236375672507013
151,2017-08-09,13.38750171661377,0.00011071326056333321
152,2017-08-10,13.396395683288574,0.0006643484992996385
153,2017-08-11,13.396395683288574,0.0
154,2017-08-14,13.53128147125244,0.010068811876923656
155,2017-08-15,13.632072448730467,0.007448738516906861
156,2017-08-16,13.701736450195312,0.005110301586706445
157,2017-08-17,13.595014572143555,-0.007788930873081856
158,2017-08-18,13.500154495239258,-0.006977563459083513
159,2017-08-21,13.54758358001709,0.003513225333425352
160,2017-08-22,13.626141548156738,0.005798670122657335
161,2017-08-23,13.507562637329102,-0.008702310218087872
162,2017-08-24,13.33414363861084,-0.01283865959940145
163,2017-08-25,13.39046573638916,0.0042239006347009065
164,2017-08-28,13.39046573638916,0.0
165,2017-08-29,13.399361610412598,0.0006643438845643779
166,2017-08-30,13.457164764404295,0.004313873725654061
167,2017-08-31,13.495706558227539,0.0028640352182647266
168,2017-09-01,13.595014572143555,0.007358489419397873
169,2017-09-05,13.609837532043455,0.001090323207911359
170,2017-09-06,13.6483736038208,0.0028314865395429045
171,2017-09-07,13.649857521057127,0.00010872483999935234
172,2017-09-08,13.56536865234375,-0.006189725320065786
173,2017-09-11,13.652820587158205,0.0064467053609593705
174,2017-09-12,13.672090530395508,0.001411425801304933
175,2017-09-13,13.682533264160154,0.0007637993430069656
176,2017-09-14,13.661648750305176,-0.0015263630975181908
177,2017-09-15,13.654191970825195,-0.0005458184159370383
178,2017-09-18,13.718332290649414,0.0046974819133396295
179,2017-09-19,13.692973136901855,-0.0018485595195010247
180,2017-09-20,13.675073623657227,-0.0013072042912573025
181,2017-09-21,13.349902153015135,-0.023778407311793925
182,2017-09-22,13.236541748046875,-0.008491478339611391
183,2017-09-25,13.117212295532227,-0.009015153261784259
184,2017-09-26,13.232067108154295,0.008756038252212273
185,2017-09-27,13.073955535888672,-0.01194912109901458
186,2017-09-28,13.179861068725586,0.00810049663594148
187,2017-09-29,13.196269035339355,0.0012449271299759255
188,2017-10-02,13.076937675476074,-0.009042810474969465
189,2017-10-03,12.996390342712402,-0.006159495041008435
190,2017-10-04,13.07843017578125,0.006312509158733493
191,2017-10-05,13.115720748901367,0.0028513034530071035
